# time(s), cam_used[0], cam_used[1], cam_used[2], cam_used[3], cam_rows[0], cam_rows[1], cam_rows[2], cam_rows[3], cam_sol[0][0], cam_sol[0][1], cam_sol[0][2], cam_sol[0][3], cam_sol[0][4], cam_sol[0][5], cam_sol[0][6], cam_sol[1][0], cam_sol[1][1], cam_sol[1][2], cam_sol[1][3], cam_sol[1][4], cam_sol[1][5], cam_sol[1][6], cam_sol[2][0], cam_sol[2][1], cam_sol[2][2], cam_sol[2][3], cam_sol[2][4], cam_sol[2][5], cam_sol[2][6], cam_sol[3][0], cam_sol[3][1], cam_sol[3][2], cam_sol[3][3], cam_sol[3][4], cam_sol[3][5], cam_sol[3][6], cam_rot_std[0], cam_trans_std[0], cam_rot_std[1], cam_trans_std[1], cam_rot_std[2], cam_trans_std[2], cam_rot_std[3], cam_trans_std[3], total_rot_std, total_trans_std, level0_avg_total_rows, rot_max_eig_post, trans_max_eig_post, cam_patch_count[0], cam_patch_count[1], cam_patch_count[2], cam_patch_count[3]
1649856228.267404795, 1, 0, 0, 1, 0, 0, 0, 0, 0.000033690, -0.000120230, -0.000051704, -0.000017598, -0.000146158, 0.000168069, -0.000946885, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000001882, 0.000002947, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000001882, 0.000002947, 5.000000000, 0.000004560, 0.000009296, 0.000000000, 0.000000000, 0.000000000, 0.000000000
1649856228.317401886, 0, 0, 1, 1, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000013860, -0.000006650, -0.000019347, 0.000034216, -0.000010514, -0.000000305, -0.000222490, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.0, 0.0, 0.0, 0.0, 0.000000271, 0.000000247, 0.0, 0.0, 0.000000271, 0.000000247, 8.000000000, 0.000004211, 0.000008771, 0.000000000, 0.000000000, 0.000000000, 0.000000000
1649856228.367398739, 0, 0, 1, 1, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, -0.000000529, -0.000000890, 0.000000549, -0.000004410, 0.000003060, 0.000002388, 0.000086604, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.0, 0.0, 0.0, 0.0, 0.000000083, 0.000000298, 0.0, 0.0, 0.000000083, 0.000000298, 10.000000000, 0.000003941, 0.000008308, 0.000000000, 0.000000000, 0.000000000, 0.000000000
1649856228.392397404, 0, 0, 0, 1, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, -0.000000529, -0.000000890, 0.000000549, -0.000004410, 0.000003060, 0.000002388, 0.000086604, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000000083, 0.000000298, 0.000000083, 0.000000298, 0.000000000, 0.000003385, 0.000006892, 0.000000000, 0.000000000, 0.000000000, 0.000000000
1649856228.442394257, 0, 1, 0, 1, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, -0.000000529, -0.000000890, 0.000000549, -0.000004410, 0.000003060, 0.000002388, 0.000086604, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.0, 0.0, 0.000000083, 0.000000298, 0.0, 0.0, 0.0, 0.0, 0.000000083, 0.000000298, 0.000000000, 0.000003460, 0.000007007, 0.000000000, 0.000000000, 0.000000000, 0.000000000
1649856228.492391109, 1, 0, 0, 1, 0, 0, 0, 0, -0.000000522, -0.000003352, 0.000000570, -0.000003578, 0.000003334, 0.000003722, -0.000035610, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000316, 0.000000465, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000000316, 0.000000465, 5.000000000, 0.000003486, 0.000006852, 0.000000000, 0.000000000, 0.000000000, 0.000000000
1649856228.542388201, 0, 0, 1, 1, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000002253, 0.000000431, -0.000002622, 0.000022273, -0.000003491, -0.000004379, 0.000088880, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.0, 0.0, 0.0, 0.0, 0.000000033, 0.000000189, 0.0, 0.0, 0.000000033, 0.000000189, 9.000000000, 0.000003488, 0.000006798, 0.000000000, 0.000000000, 0.000000000, 0.000000000
1649856228.592384815, 1, 0, 0, 1, 0, 0, 0, 0, -0.000000132, 0.000011042, 0.000002323, 0.000000831, 0.000004995, -0.000015020, -0.000681166, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000433, 0.000000649, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000000433, 0.000000649, 4.000000000, 0.000003381, 0.000006722, 0.000000000, 0.000000000, 0.000000000, 0.000000000
1649856228.617383480, 0, 0, 0, 1, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, -0.000000132, 0.000011042, 0.000002323, 0.000000831, 0.000004995, -0.000015020, -0.000681166, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000000433, 0.000000649, 0.000000433, 0.000000649, 0.000000000, 0.000002992, 0.000005799, 0.000000000, 0.000000000, 0.000000000, 0.000000000
1649856228.642381907, 0, 0, 0, 1, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, -0.000000132, 0.000011042, 0.000002323, 0.000000831, 0.000004995, -0.000015020, -0.000681166, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000000433, 0.000000649, 0.000000433, 0.000000649, 0.000000000, 0.000002722, 0.000005144, 0.000000000, 0.000000000, 0.000000000, 0.000000000
1649856228.692378759, 1, 0, 0, 1, 0, 0, 0, 0, 0.000001308, 0.000005974, 0.000001347, -0.000001674, 0.000001861, -0.000007783, -0.000106454, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000492, 0.000000737, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000000492, 0.000000737, 4.000000000, 0.000002927, 0.000005529, 0.000000000, 0.000000000, 0.000000000, 0.000000000
1649856228.742375612, 1, 0, 0, 1, 0, 0, 0, 0, -0.000001170, -0.000009566, 0.000000870, -0.000005603, 0.000006385, 0.000011026, 0.000809155, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000237, 0.000000345, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000000237, 0.000000345, 4.000000000, 0.000003006, 0.000005745, 0.000000000, 0.000000000, 0.000000000, 0.000000000
1649856228.792372704, 0, 0, 1, 1, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000376, -0.000000878, -0.000002982, 0.000048092, -0.000004311, -0.000031998, -0.000222464, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.0, 0.0, 0.0, 0.0, 0.000000044, 0.000000602, 0.0, 0.0, 0.000000044, 0.000000602, 9.000000000, 0.000002984, 0.000005824, 0.000000000, 0.000000000, 0.000000000, 0.000000000
1649856228.842369556, 0, 0, 1, 1, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000001245, -0.000000682, -0.000002539, 0.000038613, -0.000003524, -0.000022654, -0.000087339, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.0, 0.0, 0.0, 0.0, 0.000000031, 0.000000463, 0.0, 0.0, 0.000000031, 0.000000463, 8.000000000, 0.000002995, 0.000005884, 0.000000000, 0.000000000, 0.000000000, 0.000000000
1649856228.892366409, 0, 1, 0, 1, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000001245, -0.000000682, -0.000002539, 0.000038613, -0.000003524, -0.000022654, -0.000087339, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.0, 0.0, 0.000000031, 0.000000463, 0.0, 0.0, 0.0, 0.0, 0.000000031, 0.000000463, 0.000000000, 0.000002980, 0.000005871, 0.000000000, 0.000000000, 0.000000000, 0.000000000
1649856228.942363262, 0, 1, 0, 1, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000001245, -0.000000682, -0.000002539, 0.000038613, -0.000003524, -0.000022654, -0.000087339, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.0, 0.0, 0.000000031, 0.000000463, 0.0, 0.0, 0.0, 0.0, 0.000000031, 0.000000463, 0.000000000, 0.000002970, 0.000005841, 0.000000000, 0.000000000, 0.000000000, 0.000000000
1649856228.992360115, 1, 0, 0, 1, 0, 0, 0, 0, 0.000001607, 0.000004723, -0.000000807, 0.000004481, -0.000006843, -0.000006820, -0.000570673, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000108, 0.000000167, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000000108, 0.000000167, 4.000000000, 0.000002837, 0.000005798, 0.000000000, 0.000000000, 0.000000000, 0.000000000
1649856229.042357206, 0, 0, 1, 1, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000002165, -0.000001193, -0.000004321, 0.000069738, -0.000004957, -0.000048067, -0.000290354, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.0, 0.0, 0.0, 0.0, 0.000000058, 0.000001049, 0.0, 0.0, 0.000000058, 0.000001049, 9.000000000, 0.000002799, 0.000005701, 0.000000000, 0.000000000, 0.000000000, 0.000000000
1649856229.092354059, 0, 0, 1, 1, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000002086, -0.000000561, -0.000003860, 0.000063041, -0.000005326, -0.000042559, -0.000313891, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.0, 0.0, 0.0, 0.0, 0.000000052, 0.000000875, 0.0, 0.0, 0.000000052, 0.000000875, 9.000000000, 0.000002762, 0.000005576, 0.000000000, 0.000000000, 0.000000000, 0.000000000
1649856229.142350912, 0, 0, 1, 1, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000001258, -0.000000961, -0.000003641, 0.000052616, -0.000003562, -0.000033579, -0.000196483, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.0, 0.0, 0.0, 0.0, 0.000000049, 0.000000735, 0.0, 0.0, 0.000000049, 0.000000735, 10.000000000, 0.000002764, 0.000005560, 0.000000000, 0.000000000, 0.000000000, 0.000000000
1649856229.192348003, 0, 0, 1, 1, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000001936, -0.000001033, -0.000003512, 0.000053867, -0.000005149, -0.000031805, -0.000070456, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.0, 0.0, 0.0, 0.0, 0.000000049, 0.000000755, 0.0, 0.0, 0.000000049, 0.000000755, 9.000000000, 0.000002725, 0.000005498, 0.000000000, 0.000000000, 0.000000000, 0.000000000
1649856229.242344856, 0, 1, 0, 1, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000001936, -0.000001033, -0.000003512, 0.000053867, -0.000005149, -0.000031805, -0.000070456, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.0, 0.0, 0.000000049, 0.000000755, 0.0, 0.0, 0.0, 0.0, 0.000000049, 0.000000755, 0.000000000, 0.000002699, 0.000005445, 0.000000000, 0.000000000, 0.000000000, 0.000000000
1649856229.292341709, 1, 0, 0, 1, 0, 0, 0, 0, 0.000001775, 0.000018134, 0.000000801, 0.000009280, -0.000008967, -0.000024025, -0.002084206, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000374, 0.000000625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000000374, 0.000000625, 4.000000000, 0.000002646, 0.000005417, 0.000000000, 0.000000000, 0.000000000, 0.000000000
1649856229.317340136, 0, 0, 0, 1, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000001775, 0.000018134, 0.000000801, 0.000009280, -0.000008967, -0.000024025, -0.002084206, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000000374, 0.000000625, 0.000000374, 0.000000625, 0.000000000, 0.000002331, 0.000004712, 0.000000000, 0.000000000, 0.000000000, 0.000000000
1649856229.342338562, 0, 0, 0, 1, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000001775, 0.000018134, 0.000000801, 0.000009280, -0.000008967, -0.000024025, -0.002084206, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000000374, 0.000000625, 0.000000374, 0.000000625, 0.000000000, 0.000002163, 0.000004282, 0.000000000, 0.000000000, 0.000000000, 0.000000000
1649856229.392335415, 1, 0, 0, 1, 0, 0, 0, 0, 0.000000120, 0.000010477, 0.000001700, 0.000001594, 0.000002007, -0.000012894, -0.001004653, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000497, 0.000000714, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000000497, 0.000000714, 4.000000000, 0.000002402, 0.000004704, 0.000000000, 0.000000000, 0.000000000, 0.000000000
1649856229.417334080, 0, 0, 0, 1, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000120, 0.000010477, 0.000001700, 0.000001594, 0.000002007, -0.000012894, -0.001004653, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000000497, 0.000000714, 0.000000497, 0.000000714, 0.000000000, 0.000002223, 0.000004279, 0.000000000, 0.000000000, 0.000000000, 0.000000000
1649856229.442332506, 0, 0, 0, 1, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000120, 0.000010477, 0.000001700, 0.000001594, 0.000002007, -0.000012894, -0.001004653, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000000497, 0.000000714, 0.000000497, 0.000000714, 0.000000000, 0.000002110, 0.000003984, 0.000000000, 0.000000000, 0.000000000, 0.000000000
